asin,name,date,rating,review,sentiment,cleaned_review,bert_sentiment,review_length
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-05-09,3,Good delivery,0,good delivery,0,2
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-09-12,5,Patanjali always Awesome,1,patanjali always awesome,1,3
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-09-20,1,"Only 3 item received,  ashwagandha is missing from box",-1,item received ashwagandha missing box,0,5
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-08-15,5,"Good products, very fastest delivery for Amazon",1,good products fastest delivery amazon,1,5
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-10-01,1,Seal broken product delivered.NOT satisfied,-1,seal broken product deliverednot satisfied,0,5
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-07-17,5,Nice,1,nice,1,1
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-07-18,5,Very Nice but delivery charges is high,1,nice delivery charges high,1,4
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-09-12,4,The product looks and tastes all genuine.....Thanks to Amazon for delivering the product early after connecting with customer care executive who facilitated the dispatch.,1,product looks tastes genuinethanks amazon delivering product early connecting customer care executive facilitated dispatch,1,14
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-06-15,5,The bestPatanjali baba Ram dev ji,1,bestpatanjali baba ram dev ji,1,5
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-08-09,1,"Seems like I have got fake products, as after consuming this I didnt find effects on my body. Even feels like I'm consuming rice hulls. Seriously  one should check the quality",-1,seems like got fake products consuming didnt find effects body even feels like im consuming rice hulls seriously one check quality,0,21
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-05-09,3,Good delivery,0,good delivery,0,2
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-09-12,5,Patanjali always Awesome,1,patanjali always awesome,1,3
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-09-20,1,"Only 3 item received,  ashwagandha is missing from box",-1,item received ashwagandha missing box,0,5
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-08-15,5,"Good products, very fastest delivery for Amazon",1,good products fastest delivery amazon,1,5
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-10-01,1,Seal broken product delivered.NOT satisfied,-1,seal broken product deliverednot satisfied,0,5
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-07-17,5,Nice,1,nice,1,1
B071VPLC99,Patanjali-Shatavar-Mushli-Ashwagandha-Churna,2020-07-18,5,Very Nice but delivery charges is high,1,nice delivery charges high,1,4
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2018-12-15,3,"The shampoo do has natural ingredients like Amla, Hibiscus etc. it is affordable too. However, it is HIGHLY INEFFECTIVE in controlling hairfall or dandruff.  Also, you need to use more amount of shampoo for excessively oily or dirty hair.",0,shampoo natural ingredients like amla hibiscus etc affordable however highly ineffective controlling hairfall dandruff also need use amount shampoo excessively oily dirty hair,0,23
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-01-11,5,"At first, I liked the smell of it. It is very herbal.Unlike other shampoo with tons of chemicals on it, I would recommend this as it is herbal based.Also one other thing about this is It has Sunflower oil embedded inside it so it also gives a shiny oil look in your hair.Quality product from Patanjali",1,first liked smell herbalunlike shampoo tons chemicals would recommend herbal basedalso one thing sunflower oil embedded inside also gives shiny oil look hairquality product patanjali,1,25
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-27,3,I actually don't like this product. Product is not effective for your hair. After using this product felt like its damaging my hair.,0,actually dont like product product effective hair using product felt like damaging hair,0,13
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-08-18,3,Leaves you hairs dry after wash. Compulsary to use conditioner.,0,leaves hairs dry wash compulsary use conditioner,0,7
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-04,4,Good,1,good,1,1
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-12-03,5,Made in bharat and we r proud of it...no harmful chemicals and affordable price,1,made bharat r proud itno harmful chemicals affordable price,1,9
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2020-05-09,5,Superb shampoo so soft n delicate on hair. Been using for years,1,superb shampoo soft n delicate hair using years,1,8
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2016-10-01,5,Wonderful product. Using little produces enough lather.,1,wonderful product using little produces enough lather,1,7
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-04-03,5,already used earlier. good item. no issue i felt. thanks,1,already used earlier good item issue felt thanks,1,8
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-07-24,5,"It's not highly perfumed, does wat an ayurvedic shampoo can do, don't expect too much, it's just a shampoo, with natural ingredients, not magic serum.",1,highly perfumed wat ayurvedic shampoo dont expect much shampoo natural ingredients magic serum,1,13
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2018-12-15,3,"The shampoo do has natural ingredients like Amla, Hibiscus etc. it is affordable too. However, it is HIGHLY INEFFECTIVE in controlling hairfall or dandruff.  Also, you need to use more amount of shampoo for excessively oily or dirty hair.",0,shampoo natural ingredients like amla hibiscus etc affordable however highly ineffective controlling hairfall dandruff also need use amount shampoo excessively oily dirty hair,0,23
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-01-11,5,"At first, I liked the smell of it. It is very herbal.Unlike other shampoo with tons of chemicals on it, I would recommend this as it is herbal based.Also one other thing about this is It has Sunflower oil embedded inside it so it also gives a shiny oil look in your hair.Quality product from Patanjali",1,first liked smell herbalunlike shampoo tons chemicals would recommend herbal basedalso one thing sunflower oil embedded inside also gives shiny oil look hairquality product patanjali,1,25
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-27,3,I actually don't like this product. Product is not effective for your hair. After using this product felt like its damaging my hair.,0,actually dont like product product effective hair using product felt like damaging hair,0,13
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-08-18,3,Leaves you hairs dry after wash. Compulsary to use conditioner.,0,leaves hairs dry wash compulsary use conditioner,0,7
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-04,4,Good,1,good,1,1
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-12-03,5,Made in bharat and we r proud of it...no harmful chemicals and affordable price,1,made bharat r proud itno harmful chemicals affordable price,1,9
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2020-05-09,5,Superb shampoo so soft n delicate on hair. Been using for years,1,superb shampoo soft n delicate hair using years,1,8
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2016-10-01,5,Wonderful product. Using little produces enough lather.,1,wonderful product using little produces enough lather,1,7
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-04-03,5,already used earlier. good item. no issue i felt. thanks,1,already used earlier good item issue felt thanks,1,8
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-07-24,5,"It's not highly perfumed, does wat an ayurvedic shampoo can do, don't expect too much, it's just a shampoo, with natural ingredients, not magic serum.",1,highly perfumed wat ayurvedic shampoo dont expect much shampoo natural ingredients magic serum,1,13
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2018-12-15,3,"The shampoo do has natural ingredients like Amla, Hibiscus etc. it is affordable too. However, it is HIGHLY INEFFECTIVE in controlling hairfall or dandruff.  Also, you need to use more amount of shampoo for excessively oily or dirty hair.",0,shampoo natural ingredients like amla hibiscus etc affordable however highly ineffective controlling hairfall dandruff also need use amount shampoo excessively oily dirty hair,0,23
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-01-11,5,"At first, I liked the smell of it. It is very herbal.Unlike other shampoo with tons of chemicals on it, I would recommend this as it is herbal based.Also one other thing about this is It has Sunflower oil embedded inside it so it also gives a shiny oil look in your hair.Quality product from Patanjali",1,first liked smell herbalunlike shampoo tons chemicals would recommend herbal basedalso one thing sunflower oil embedded inside also gives shiny oil look hairquality product patanjali,1,25
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-27,3,I actually don't like this product. Product is not effective for your hair. After using this product felt like its damaging my hair.,0,actually dont like product product effective hair using product felt like damaging hair,0,13
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-08-18,3,Leaves you hairs dry after wash. Compulsary to use conditioner.,0,leaves hairs dry wash compulsary use conditioner,0,7
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-04,4,Good,1,good,1,1
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-12-03,5,Made in bharat and we r proud of it...no harmful chemicals and affordable price,1,made bharat r proud itno harmful chemicals affordable price,1,9
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2020-05-09,5,Superb shampoo so soft n delicate on hair. Been using for years,1,superb shampoo soft n delicate hair using years,1,8
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2016-10-01,5,Wonderful product. Using little produces enough lather.,1,wonderful product using little produces enough lather,1,7
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-04-03,5,already used earlier. good item. no issue i felt. thanks,1,already used earlier good item issue felt thanks,1,8
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-07-24,5,"It's not highly perfumed, does wat an ayurvedic shampoo can do, don't expect too much, it's just a shampoo, with natural ingredients, not magic serum.",1,highly perfumed wat ayurvedic shampoo dont expect much shampoo natural ingredients magic serum,1,13
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2018-12-15,3,"The shampoo do has natural ingredients like Amla, Hibiscus etc. it is affordable too. However, it is HIGHLY INEFFECTIVE in controlling hairfall or dandruff.  Also, you need to use more amount of shampoo for excessively oily or dirty hair.",0,shampoo natural ingredients like amla hibiscus etc affordable however highly ineffective controlling hairfall dandruff also need use amount shampoo excessively oily dirty hair,0,23
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-01-11,5,"At first, I liked the smell of it. It is very herbal.Unlike other shampoo with tons of chemicals on it, I would recommend this as it is herbal based.Also one other thing about this is It has Sunflower oil embedded inside it so it also gives a shiny oil look in your hair.Quality product from Patanjali",1,first liked smell herbalunlike shampoo tons chemicals would recommend herbal basedalso one thing sunflower oil embedded inside also gives shiny oil look hairquality product patanjali,1,25
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-27,3,I actually don't like this product. Product is not effective for your hair. After using this product felt like its damaging my hair.,0,actually dont like product product effective hair using product felt like damaging hair,0,13
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-08-18,3,Leaves you hairs dry after wash. Compulsary to use conditioner.,0,leaves hairs dry wash compulsary use conditioner,0,7
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-04,4,Good,1,good,1,1
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-12-03,5,Made in bharat and we r proud of it...no harmful chemicals and affordable price,1,made bharat r proud itno harmful chemicals affordable price,1,9
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2020-05-09,5,Superb shampoo so soft n delicate on hair. Been using for years,1,superb shampoo soft n delicate hair using years,1,8
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2016-10-01,5,Wonderful product. Using little produces enough lather.,1,wonderful product using little produces enough lather,1,7
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-04-03,5,already used earlier. good item. no issue i felt. thanks,1,already used earlier good item issue felt thanks,1,8
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-07-24,5,"It's not highly perfumed, does wat an ayurvedic shampoo can do, don't expect too much, it's just a shampoo, with natural ingredients, not magic serum.",1,highly perfumed wat ayurvedic shampoo dont expect much shampoo natural ingredients magic serum,1,13
B08HKJWHWS,Patanjali-Ayurved-Ltd-CORO-NIL-Tablet,2020-09-24,2,Why these products so costly and secondly delivery charges too high and how to take them not mentioned clearly very confusing,-1,products costly secondly delivery charges high take mentioned clearly confusing,0,10
B08HKJWHWS,Patanjali-Ayurved-Ltd-CORO-NIL-Tablet,2020-09-24,2,Why these products so costly and secondly delivery charges too high and how to take them not mentioned clearly very confusing,-1,products costly secondly delivery charges high take mentioned clearly confusing,0,10
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-09-07,5,Undoubtedly the best cows milk we have ever tasted out of a Milk carton. Creamy and delicious.,1,undoubtedly best cows milk ever tasted milk carton creamy delicious,1,10
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-09-06,5,"real cow milk without any preservatives, i have tried almost all tetrapak milk of all brands from last 6 months this really best. i really like see more product on this site of patanjali milk original molk products, Thank you Amazon.",1,real cow milk without preservatives tried almost tetrapak milk brands last months really best really like see product site patanjali milk original molk products thank amazon,1,26
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-07-21,5,Thick cow milk.  Very tasty.  Comparable with Amul Gold in thickness.  Although this is cow milk and not buffalo milk.  Tastes better than toned milk.,1,thick cow milk tasty comparable amul gold thickness although cow milk buffalo milk tastes better toned milk,1,17
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-07-10,1,Spoilt milk,-1,spoilt milk,0,2
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-10-03,5,Best carton milk available in market.,1,best carton milk available market,1,5
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-09-07,5,Undoubtedly the best cows milk we have ever tasted out of a Milk carton. Creamy and delicious.,1,undoubtedly best cows milk ever tasted milk carton creamy delicious,1,10
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-09-06,5,"real cow milk without any preservatives, i have tried almost all tetrapak milk of all brands from last 6 months this really best. i really like see more product on this site of patanjali milk original molk products, Thank you Amazon.",1,real cow milk without preservatives tried almost tetrapak milk brands last months really best really like see product site patanjali milk original molk products thank amazon,1,26
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-07-21,5,Thick cow milk.  Very tasty.  Comparable with Amul Gold in thickness.  Although this is cow milk and not buffalo milk.  Tastes better than toned milk.,1,thick cow milk tasty comparable amul gold thickness although cow milk buffalo milk tastes better toned milk,1,17
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-07-10,1,Spoilt milk,-1,spoilt milk,0,2
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-10-03,5,Best carton milk available in market.,1,best carton milk available market,1,5
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2019-05-01,5,"There are very few Ghee in market which does not have trans fats! Be it Amul, Mother dairy, Nestle, all have trans fats which are very very bad for health. Surpirsingly, patanajali ghee is without trans fats!",1,ghee market trans fats amul mother dairy nestle trans fats bad health surpirsingly patanajali ghee without trans fats,0,18
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-06-28,1,"Worst ghee that is coming in Market. It tastes, smells and looks like dalda. I am sure its 100% dalda",-1,worst ghee coming market tastes smells looks like dalda sure dalda,0,11
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-10-29,5,Tried almost all Ghee brands available in the market but I always have to come back to Patanjali Ghee. I didn't find any other brand to give the same flavor and texture.,1,tried almost ghee brands available market always come back patanjali ghee didnt find brand give flavor texture,1,17
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2020-07-28,3,Patanjali Ghee is not that pure or real Ghee smell like expected.It's like ordinary and looks like refined oil mixed with pure ghee.In comparison Nandini ghee or Jharana Ghee is better than this.Next time will try Amul or some organic brand or make at Home if I need pure ghee.I know how does the pure ghee smells like. Conclusion - Patanjalii is not upto the mark...,0,patanjali ghee pure real ghee smell like expectedits like ordinary looks like refined oil mixed pure gheein comparison nandini ghee jharana ghee better thisnext time try amul organic brand make home need pure gheei know pure ghee smells like conclusion patanjalii upto mark,0,43
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-10-16,5,"No matter what you think of Patanjali.But some products are just too good. The best of them is this ghee.The smell, taste and quality. , it's a must in every kitchen.",1,matter think patanjalibut products good best gheethe smell taste quality must every kitchen,1,13
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-08-29,2,I generally like Patanjali products but really didn’t like this Ghee. The gravity is not good and this doesn’t feel like what original ghee should be like.,-1,generally like patanjali products really didnt like ghee gravity good doesnt feel like original ghee like,0,16
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-03-27,1,No where near to the pure Cow Ghee. I dont know why people are crazy about it.,-1,near pure cow ghee dont know people crazy,0,8
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-10-06,2,This does not have aroma of a good ghee. Color is also yellow like butter. I do not recommend for people looking to buy pure ghee for kids.,-1,aroma good ghee color also yellow like butter recommend people looking buy pure ghee kids,0,15
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2020-09-02,4,Patanjali Products are reliable.  However the flavour of Ghee is less when compared to other products in the market.  May be because there are no additives and the process of preparing may be different,1,patanjali products reliable however flavour ghee less compared products market may additives process preparing may different,1,16
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2019-01-17,5,The purity of the Patanjali Cows Ghee.,1,purity patanjali cows ghee,1,4
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2019-05-01,5,"There are very few Ghee in market which does not have trans fats! Be it Amul, Mother dairy, Nestle, all have trans fats which are very very bad for health. Surpirsingly, patanajali ghee is without trans fats!",1,ghee market trans fats amul mother dairy nestle trans fats bad health surpirsingly patanajali ghee without trans fats,0,18
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-06-28,1,"Worst ghee that is coming in Market. It tastes, smells and looks like dalda. I am sure its 100% dalda",-1,worst ghee coming market tastes smells looks like dalda sure dalda,0,11
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-10-29,5,Tried almost all Ghee brands available in the market but I always have to come back to Patanjali Ghee. I didn't find any other brand to give the same flavor and texture.,1,tried almost ghee brands available market always come back patanjali ghee didnt find brand give flavor texture,1,17
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2020-07-28,3,Patanjali Ghee is not that pure or real Ghee smell like expected.It's like ordinary and looks like refined oil mixed with pure ghee.In comparison Nandini ghee or Jharana Ghee is better than this.Next time will try Amul or some organic brand or make at Home if I need pure ghee.I know how does the pure ghee smells like. Conclusion - Patanjalii is not upto the mark...,0,patanjali ghee pure real ghee smell like expectedits like ordinary looks like refined oil mixed pure gheein comparison nandini ghee jharana ghee better thisnext time try amul organic brand make home need pure gheei know pure ghee smells like conclusion patanjalii upto mark,0,43
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-10-16,5,"No matter what you think of Patanjali.But some products are just too good. The best of them is this ghee.The smell, taste and quality. , it's a must in every kitchen.",1,matter think patanjalibut products good best gheethe smell taste quality must every kitchen,1,13
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-08-29,2,I generally like Patanjali products but really didn’t like this Ghee. The gravity is not good and this doesn’t feel like what original ghee should be like.,-1,generally like patanjali products really didnt like ghee gravity good doesnt feel like original ghee like,0,16
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-03-27,1,No where near to the pure Cow Ghee. I dont know why people are crazy about it.,-1,near pure cow ghee dont know people crazy,0,8
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-10-06,2,This does not have aroma of a good ghee. Color is also yellow like butter. I do not recommend for people looking to buy pure ghee for kids.,-1,aroma good ghee color also yellow like butter recommend people looking buy pure ghee kids,0,15
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2020-09-02,4,Patanjali Products are reliable.  However the flavour of Ghee is less when compared to other products in the market.  May be because there are no additives and the process of preparing may be different,1,patanjali products reliable however flavour ghee less compared products market may additives process preparing may different,1,16
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2019-01-17,5,The purity of the Patanjali Cows Ghee.,1,purity patanjali cows ghee,1,4
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2018-12-18,4,"This product from patanjali can be a nightmare for your skin. Although the fragrance is good and it is a cheap product but that's all. I have normal skin and am not very prone to pimples. But after applying this gel for a couple of days, I started having pimples on my face. First I ignored, thinking it could be a result of the weather. But then the pimples started increasing. I immediately discontinued the product. But still I am unable to get rid of the pimples.",1,product patanjali nightmare skin although fragrance good cheap product thats normal skin prone pimples applying gel couple days started pimples face first ignored thinking could result weather pimples started increasing immediately discontinued product still unable get rid pimples,1,38
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2019-01-22,4,"I use this gel as my night cream and I am quite happy with it. It doesn't make me a beauty queen overnight, but moisturizes my skin the non-intrusive way, and thats what I need. The impact is for a short time, as it would 'naturally' be. Its a good replenishment especially in summers.Only thing I think they can improve is change the packaging and use a bit high quality one. The cap is quite sharp to open and close. This can hurt if not operated carefully. Secondly, its a tube. You usually, habitually, keep the tube inverted with cap down to take out the gel. When you open with cap down, the hard cap and not so thick gel work in conjunction and it opens with a jerk, throwing some of gel around, wasting as well as messing things around at times. I now, open the cap with cap on top and then invert the tube to take it out. I learnt after some messes. This is too much to be careful about and Patanjali sure needs to work on the packaging front of this gel.",1,use gel night cream quite happy doesnt make beauty queen overnight moisturizes skin nonintrusive way thats need impact short time would naturally good replenishment especially summersonly thing think improve change packaging use bit high quality one cap quite sharp open close hurt operated carefully secondly tube usually habitually keep tube inverted cap take gel open cap hard cap thick gel work conjunction opens jerk throwing gel around wasting well messing things around times open cap cap top invert tube take learnt messes much careful patanjali sure needs work packaging front gel,1,91
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2018-05-12,5,"Very very very good for skin and hair ..i really appreciate it..if you have suffer minor skin infections , pimple ,acne and hair fall problem then go for it",1,good skin hair really appreciate itif suffer minor skin infections pimple acne hair fall problem go,1,16
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2017-08-04,5,Good gelIt really prevents pimplesGood for all types of skinCan use as night cream as well as primer,1,good gelit really prevents pimplesgood types skincan use night cream well primer,1,12
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2020-07-15,4,This is the best one for my skin type. In summers I have a acne prone combination skin and in winter's I have a sensitive dry skin 🙂 it is a miracle for my skin. And it is affordable too 😁 peeps of my skin type just give it a shot. Just wash your face with low ph cleanser at night and apply it. leave it on till the next day mrng. Your skin will be so supple and soft. My acne got reduced eventually in 1month 😘,1,best one skin type summers acne prone combination skin winters sensitive dry skin miracle skin affordable peeps skin type give shot wash face low ph cleanser night apply leave till next day mrng skin supple soft acne got reduced eventually month,1,41
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2019-08-13,1,The product i buy for rs 90 but when i received it was charged about 140rs i donno why..After using it i got alot of pimples on my face disappointed with patanjali...👎,-1,product buy rs received charged rs donno whyafter using got alot pimples face disappointed patanjali,0,15
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2017-06-05,5,Using it second time... good,1,using second time good,1,4
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2017-06-14,5,i bought  it for 2nd time very satisfied,1,bought nd time satisfied,1,4
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2017-11-21,5,"Packing was fresh, overall nice. Helps the skin to feel fresh during winters. Also helpful in case of burns.Got it at 15% discount in form of amazon pay.",1,packing fresh overall nice helps skin feel fresh winters also helpful case burnsgot discount form amazon pay,1,17
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2017-07-30,5,I have tried various other creams/gels on my skin for a year but nothing worked until I used this one. Acne marks started getting lighter almost within a week after using this twice a day as per instructions:),1,tried various creamsgels skin year nothing worked used one acne marks started getting lighter almost within week using twice day per instructions,1,22
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2018-12-18,4,"This product from patanjali can be a nightmare for your skin. Although the fragrance is good and it is a cheap product but that's all. I have normal skin and am not very prone to pimples. But after applying this gel for a couple of days, I started having pimples on my face. First I ignored, thinking it could be a result of the weather. But then the pimples started increasing. I immediately discontinued the product. But still I am unable to get rid of the pimples.",1,product patanjali nightmare skin although fragrance good cheap product thats normal skin prone pimples applying gel couple days started pimples face first ignored thinking could result weather pimples started increasing immediately discontinued product still unable get rid pimples,1,38
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2019-01-22,4,"I use this gel as my night cream and I am quite happy with it. It doesn't make me a beauty queen overnight, but moisturizes my skin the non-intrusive way, and thats what I need. The impact is for a short time, as it would 'naturally' be. Its a good replenishment especially in summers.Only thing I think they can improve is change the packaging and use a bit high quality one. The cap is quite sharp to open and close. This can hurt if not operated carefully. Secondly, its a tube. You usually, habitually, keep the tube inverted with cap down to take out the gel. When you open with cap down, the hard cap and not so thick gel work in conjunction and it opens with a jerk, throwing some of gel around, wasting as well as messing things around at times. I now, open the cap with cap on top and then invert the tube to take it out. I learnt after some messes. This is too much to be careful about and Patanjali sure needs to work on the packaging front of this gel.",1,use gel night cream quite happy doesnt make beauty queen overnight moisturizes skin nonintrusive way thats need impact short time would naturally good replenishment especially summersonly thing think improve change packaging use bit high quality one cap quite sharp open close hurt operated carefully secondly tube usually habitually keep tube inverted cap take gel open cap hard cap thick gel work conjunction opens jerk throwing gel around wasting well messing things around times open cap cap top invert tube take learnt messes much careful patanjali sure needs work packaging front gel,1,91
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2018-05-12,5,"Very very very good for skin and hair ..i really appreciate it..if you have suffer minor skin infections , pimple ,acne and hair fall problem then go for it",1,good skin hair really appreciate itif suffer minor skin infections pimple acne hair fall problem go,1,16
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2017-08-04,5,Good gelIt really prevents pimplesGood for all types of skinCan use as night cream as well as primer,1,good gelit really prevents pimplesgood types skincan use night cream well primer,1,12
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2020-07-15,4,This is the best one for my skin type. In summers I have a acne prone combination skin and in winter's I have a sensitive dry skin 🙂 it is a miracle for my skin. And it is affordable too 😁 peeps of my skin type just give it a shot. Just wash your face with low ph cleanser at night and apply it. leave it on till the next day mrng. Your skin will be so supple and soft. My acne got reduced eventually in 1month 😘,1,best one skin type summers acne prone combination skin winters sensitive dry skin miracle skin affordable peeps skin type give shot wash face low ph cleanser night apply leave till next day mrng skin supple soft acne got reduced eventually month,1,41
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2019-08-13,1,The product i buy for rs 90 but when i received it was charged about 140rs i donno why..After using it i got alot of pimples on my face disappointed with patanjali...👎,-1,product buy rs received charged rs donno whyafter using got alot pimples face disappointed patanjali,0,15
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2017-06-05,5,Using it second time... good,1,using second time good,1,4
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2017-06-14,5,i bought  it for 2nd time very satisfied,1,bought nd time satisfied,1,4
B071WRP912,Patanjali-Saundarya-Aloe-Vera-150ml,2017-11-21,5,"Packing was fresh, overall nice. Helps the skin to feel fresh during winters. Also helpful in case of burns.Got it at 15% discount in form of amazon pay.",1,packing fresh overall nice helps skin feel fresh winters also helpful case burnsgot discount form amazon pay,1,17
